Sehir,Zaman_Damgasi,Sicaklik_C,Nem_Yuzde,Ruzgar_kmh,Basinc_hPa,Hissedilen_C,Yagis_Var_Mi
Ankara,2025-07-28 12:00:00,37.5,15.0,6.43736,897.054711,6.666666666666666,0.0
Ankara,2025-07-28 13:00:00,38.888888888888886,11.5,5.63269,896.716072,3.888888888888889,0.0
Ankara,2025-07-28 14:00:00,39.44444444444444,11.0,13.67939,896.716072,3.888888888888889,0.0
Ankara,2025-07-28 15:00:00,40.0,10.5,12.07005,895.700155,3.333333333333333,0.0
Ankara,2025-07-28 16:00:00,40.0,12.0,16.89807,895.700155,5.555555555555555,0.0
Ankara,2025-07-28 17:00:00,38.888888888888886,12.0,9.65604,895.1921965,5.0,0.0
Ankara,2025-07-28 18:00:00,38.33333333333333,12.5,14.48406,894.684238,5.0,0.0
Ankara,2025-07-28 19:00:00,36.111111111111114,14.0,11.26538,895.700155,4.444444444444445,0.0
Ankara,2025-07-28 20:00:00,34.44444444444444,15.0,5.63269,895.700155,4.444444444444445,0.0
Ankara,2025-07-28 21:00:00,33.33333333333333,18.5,16.0934,896.2081135000001,6.388888888888889,0.0
Ankara,2025-07-28 22:00:00,32.22222222222222,26.0,14.48406,896.716072,10.0,0.0
Ankara,2025-07-28 23:00:00,31.11111111111111,27.0,16.89807,896.716072,10.0,0.0
Ankara,2025-07-29 00:00:00,29.444444444444443,29.5,14.48406,896.716072,10.0,0.0
Ankara,2025-07-29 01:00:00,27.5,33.0,10.46071,896.716072,10.0,0.0
Ankara,2025-07-29 02:00:00,27.22222222222222,34.0,4.023350000000001,896.716072,10.0,0.0
Ankara,2025-07-29 03:00:00,24.444444444444443,40.0,5.63269,896.716072,10.0,0.0
Ankara,2025-07-29 04:00:00,23.88888888888889,40.0,2.41401,896.716072,9.444444444444445,0.0
Ankara,2025-07-29 05:00:00,22.5,45.0,2.41401,897.39335,10.0,0.0
Ankara,2025-07-29 06:00:00,23.055555555555557,39.5,5.63269,897.39335,8.333333333333334,0.0
Ankara,2025-07-29 07:00:00,24.444444444444443,39.0,2.41401,897.9013085000001,9.444444444444445,0.0
Ankara,2025-07-29 08:00:00,28.055555555555557,33.5,3.21868,897.9013085000001,10.555555555555555,0.0
Ankara,2025-07-29 09:00:00,30.555555555555557,30.0,6.43736,897.39335,11.11111111111111,0.0
Ankara,2025-07-29 10:00:00,33.33333333333333,25.0,8.0467,897.39335,11.11111111111111,0.0
Ankara,2025-07-29 11:00:00,36.66666666666667,18.0,15.288730000000001,897.39335,8.61111111111111,0.0
Ankara,2025-07-29 12:00:00,37.22222222222222,14.5,20.92142,897.39335,5.555555555555555,0.0
Ankara,2025-07-29 13:00:00,37.77777777777778,13.5,24.1401,897.39335,5.555555555555555,0.0
Ankara,2025-07-29 14:00:00,37.77777777777778,13.5,21.72609,897.39335,5.555555555555555,0.0
Ankara,2025-07-29 15:00:00,37.77777777777778,14.5,21.72609,897.39335,6.666666666666666,0.0
Ankara,2025-07-29 16:00:00,37.77777777777778,13.0,21.72609,897.054711,5.0,0.0
Ankara,2025-07-29 17:00:00,37.77777777777778,11.0,21.72609,896.716072,2.7777777777777777,0.0
Ankara,2025-07-29 18:00:00,37.22222222222222,13.0,20.116750000000003,897.054711,3.888888888888889,0.0
Ankara,2025-07-29 19:00:00,35.55555555555556,14.0,10.46071,897.39335,3.888888888888889,0.0
Ankara,2025-07-29 20:00:00,31.666666666666664,17.5,6.43736,897.9013085000001,3.888888888888889,0.0
Ankara,2025-07-29 21:00:00,30.555555555555557,18.0,2.41401,898.4092670000001,3.333333333333333,0.0
Ankara,2025-07-29 22:00:00,26.666666666666664,23.0,6.43736,898.4092670000001,3.333333333333333,0.0
Ankara,2025-07-29 23:00:00,25.555555555555557,26.0,4.8280199999999995,899.086545,4.444444444444445,0.0
Ankara,2025-07-30 00:00:00,26.11111111111111,34.0,5.63269,899.086545,8.88888888888889,0.0
Ankara,2025-07-30 01:00:00,23.055555555555557,33.5,6.43736,900.102462,6.111111111111111,0.0
Ankara,2025-07-30 02:00:00,21.666666666666664,34.0,4.82802,900.102462,5.0,0.0
Ankara,2025-07-30 03:00:00,21.11111111111111,35.0,4.82802,900.102462,5.0,0.0
Ankara,2025-07-30 04:00:00,20.0,37.0,4.023350000000001,900.102462,5.0,0.0
Ankara,2025-07-30 05:00:00,18.333333333333336,42.5,4.023350000000001,901.118379,5.555555555555555,0.0
Ankara,2025-07-30 06:00:00,20.0,41.5,3.21868,901.118379,6.666666666666666,0.0
Ankara,2025-07-30 07:00:00,22.5,38.0,3.21868,901.795657,7.5,0.0
Ankara,2025-07-30 08:00:00,26.11111111111111,36.5,4.023350000000001,901.795657,10.0,0.0
Ankara,2025-07-30 09:00:00,28.88888888888889,32.0,3.21868,901.795657,10.555555555555555,0.0
Ankara,2025-07-30 10:00:00,31.666666666666664,23.5,4.023350000000001,901.4570180000001,8.333333333333334,0.0
Ankara,2025-07-30 11:00:00,33.33333333333333,22.0,8.0467,901.118379,8.88888888888889,0.0
Ankara,2025-07-30 12:00:00,35.55555555555556,16.0,6.43736,901.118379,6.111111111111111,0.0
Ankara,2025-07-30 13:00:00,37.22222222222222,16.0,12.87472,900.102462,6.944444444444445,0.0
Ankara,2025-07-30 14:00:00,38.05555555555556,10.5,17.70274,900.102462,1.3888888888888888,0.0
Ankara,2025-07-30 15:00:00,37.77777777777778,13.0,12.87472,900.102462,5.0,0.0
Ankara,2025-07-30 16:00:00,37.77777777777778,12.5,17.70274,899.5945035,4.444444444444445,0.0
Ankara,2025-07-30 17:00:00,37.5,14.0,17.70274,899.5945035,5.555555555555555,0.0
Ankara,2025-07-30 18:00:00,37.22222222222222,15.0,13.67939,899.5945035,6.111111111111111,0.0
Ankara,2025-07-30 19:00:00,35.55555555555556,15.0,11.26538,900.102462,5.0,0.0
Ankara,2025-07-30 20:00:00,31.944444444444443,28.5,16.093400000000003,900.6104204999999,11.38888888888889,0.0
Ankara,2025-07-30 21:00:00,28.88888888888889,40.0,16.89807,901.118379,13.88888888888889,0.0
Ankara,2025-07-30 22:00:00,28.333333333333336,42.5,18.50741,901.4570180000001,14.444444444444445,0.0
Ankara,2025-07-30 23:00:00,26.666666666666664,49.5,18.50741,901.795657,15.0,0.0
Ankara,2025-07-31 00:00:00,26.11111111111111,54.0,20.921419999999998,901.795657,16.11111111111111,0.0
Ankara,2025-07-31 01:00:00,25.0,57.0,27.35878,901.795657,16.11111111111111,0.0
Ankara,2025-07-31 02:00:00,23.88888888888889,61.0,20.92142,901.795657,16.11111111111111,0.0
Ankara,2025-07-31 03:00:00,23.88888888888889,61.0,20.92142,901.795657,16.11111111111111,0.0
Ankara,2025-07-31 04:00:00,23.333333333333336,59.0,20.116750000000003,901.795657,15.0,0.0
Ankara,2025-07-31 05:00:00,22.77777777777778,61.0,20.116750000000003,901.795657,15.0,0.0
Ankara,2025-07-31 06:00:00,22.22222222222222,64.0,15.28873,902.8115740000001,15.0,0.0
Ankara,2025-07-31 07:00:00,23.333333333333336,59.0,22.53076,902.3036155,15.0,0.0
Ankara,2025-07-31 08:00:00,25.555555555555557,52.5,28.163449999999997,902.3036155,15.0,0.0
Ankara,2025-07-31 09:00:00,26.666666666666664,46.0,24.1401,901.795657,13.88888888888889,0.0
Ankara,2025-07-31 10:00:00,28.333333333333336,38.0,22.53076,901.795657,12.777777777777779,0.0
Ankara,2025-07-31 11:00:00,29.444444444444443,35.0,21.72609,901.795657,12.5,0.0
Ankara,2025-07-31 12:00:00,31.666666666666664,30.0,12.07005,901.4570180000001,12.222222222222221,0.0
Ankara,2025-07-31 13:00:00,32.22222222222222,29.0,10.46071,901.118379,12.222222222222221,0.0
Ankara,2025-07-31 14:00:00,33.33333333333333,26.0,12.07005,900.102462,11.666666666666666,0.0
Ankara,2025-07-31 15:00:00,34.44444444444444,23.5,12.07005,899.5945035,11.11111111111111,0.0
Ankara,2025-07-31 16:00:00,33.888888888888886,24.0,13.67939,899.086545,11.11111111111111,0.0
Ankara,2025-07-31 17:00:00,33.888888888888886,24.0,14.48406,899.086545,11.11111111111111,0.0
Ankara,2025-07-31 18:00:00,33.33333333333333,27.0,15.28873,898.4092670000001,12.222222222222221,0.0
Ankara,2025-07-31 19:00:00,32.5,28.5,17.70274,899.086545,12.222222222222221,0.0
Ankara,2025-07-31 20:00:00,31.11111111111111,33.0,17.70274,899.086545,12.777777777777779,0.0
Ankara,2025-07-31 21:00:00,28.333333333333336,43.5,20.92142,899.086545,15.0,0.0
Ankara,2025-07-31 22:00:00,27.5,49.5,33.79614,899.5945035,16.11111111111111,0.0
Ankara,2025-07-31 23:00:00,26.11111111111111,54.0,28.96812,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 00:00:00,25.0,57.0,27.35878,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 01:00:00,23.88888888888889,61.0,28.163449999999997,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 02:00:00,22.77777777777778,65.0,25.74944,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 03:00:00,22.22222222222222,69.0,22.53076,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 04:00:00,22.22222222222222,66.5,19.31208,900.102462,15.555555555555555,0.0
Ankara,2025-08-01 05:00:00,21.11111111111111,68.0,20.92142,900.102462,15.0,0.0
Ankara,2025-08-01 06:00:00,21.666666666666664,71.0,17.70274,901.118379,16.11111111111111,0.0
Ankara,2025-08-01 07:00:00,22.22222222222222,69.0,21.72609,901.118379,16.11111111111111,0.0
Ankara,2025-08-01 08:00:00,22.77777777777778,63.0,24.1401,901.118379,15.555555555555555,0.0
Ankara,2025-08-01 09:00:00,24.444444444444443,59.0,26.55411,901.118379,16.11111111111111,0.0
Ankara,2025-08-01 10:00:00,26.11111111111111,52.5,22.53076,900.102462,15.555555555555555,0.0
Ankara,2025-08-01 11:00:00,28.055555555555557,45.0,22.53076,900.102462,15.0,0.0
Ankara,2025-08-01 12:00:00,28.88888888888889,42.0,25.74944,899.5945035,15.0,0.0
Ankara,2025-08-01 13:00:00,30.555555555555557,37.5,24.1401,899.086545,14.444444444444445,0.0
Ankara,2025-08-01 14:00:00,32.22222222222222,36.0,24.1401,898.4092670000001,15.0,0.0
Ankara,2025-08-01 15:00:00,32.22222222222222,34.5,26.55411,898.4092670000001,14.444444444444445,0.0
Ankara,2025-08-01 16:00:00,31.666666666666664,37.0,27.35878,898.4092670000001,15.0,0.0
Ankara,2025-08-01 17:00:00,30.555555555555557,40.5,30.57746,898.4092670000001,15.555555555555555,0.0
Ankara,2025-08-01 18:00:00,28.88888888888889,45.0,30.57746,898.7479060000001,16.11111111111111,0.0
Ankara,2025-08-01 19:00:00,27.5,49.5,34.600809999999996,899.086545,16.11111111111111,0.0
Ankara,2025-08-01 20:00:00,25.555555555555557,55.5,34.600809999999996,900.102462,16.11111111111111,0.0
Ankara,2025-08-01 21:00:00,24.444444444444443,59.0,31.38213,901.118379,16.11111111111111,0.0
Ankara,2025-08-01 22:00:00,23.88888888888889,61.0,23.335430000000002,901.118379,16.11111111111111,0.0
Ankara,2025-08-01 23:00:00,23.333333333333336,63.0,22.53076,901.795657,16.11111111111111,0.0
Ankara,2025-08-02 00:00:00,22.77777777777778,61.0,20.116750000000003,901.795657,15.0,0.0
Ankara,2025-08-02 01:00:00,22.77777777777778,61.0,17.70274,901.4570180000001,15.0,0.0
Ankara,2025-08-02 02:00:00,22.5,58.5,22.53076,901.118379,13.88888888888889,0.0
Ankara,2025-08-02 03:00:00,22.22222222222222,57.0,27.35878,900.6104204999999,12.777777777777779,0.0
Ankara,2025-08-02 04:00:00,22.22222222222222,57.0,21.72609,901.118379,12.777777777777779,0.0
Ankara,2025-08-02 05:00:00,21.666666666666664,58.5,24.1401,901.118379,12.777777777777779,0.0
Ankara,2025-08-02 06:00:00,21.11111111111111,60.0,19.31208,901.118379,12.777777777777779,0.0
Ankara,2025-08-02 07:00:00,21.666666666666664,58.5,20.116750000000003,901.4570180000001,12.777777777777779,0.0
Ankara,2025-08-02 08:00:00,22.77777777777778,51.5,24.1401,901.795657,12.5,0.0
Ankara,2025-08-02 09:00:00,22.77777777777778,50.0,27.35878,901.795657,12.222222222222221,0.0
Ankara,2025-08-02 10:00:00,23.333333333333336,53.0,29.77279,901.795657,13.333333333333334,0.0
Ankara,2025-08-02 11:00:00,25.0,50.0,24.94477,901.795657,13.88888888888889,0.0
Ankara,2025-08-02 12:00:00,25.0,50.0,19.31208,901.795657,13.88888888888889,0.0
Ankara,2025-08-02 13:00:00,27.22222222222222,48.0,16.89807,901.118379,15.0,0.0
Ankara,2025-08-02 14:00:00,28.333333333333336,43.5,23.335430000000002,901.118379,15.0,0.0
Ankara,2025-08-02 15:00:00,28.88888888888889,41.0,19.31208,901.118379,14.444444444444445,0.0
Ankara,2025-08-02 16:00:00,28.88888888888889,42.0,20.116750000000003,900.6104204999999,15.0,0.0
Ankara,2025-08-02 17:00:00,28.88888888888889,41.0,20.92142,900.102462,14.444444444444445,0.0
Ankara,2025-08-02 18:00:00,28.88888888888889,40.0,19.31208,901.118379,13.88888888888889,0.0
Ankara,2025-08-02 19:00:00,27.5,45.0,19.31208,901.118379,14.444444444444445,0.0
Ankara,2025-08-02 20:00:00,27.22222222222222,48.0,20.116750000000003,901.795657,15.0,0.0
Ankara,2025-08-02 21:00:00,25.555555555555557,48.5,19.31208,902.3036155,13.88888888888889,0.0
Ankara,2025-08-02 22:00:00,23.88888888888889,51.5,18.50741,903.3195325000002,13.333333333333334,0.0
Ankara,2025-08-02 23:00:00,23.333333333333336,55.0,13.67939,903.8274910000001,13.88888888888889,0.0
Ankara,2025-08-03 00:00:00,22.77777777777778,57.0,19.31208,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 01:00:00,22.5,58.5,13.67939,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 02:00:00,21.666666666666664,62.0,12.87472,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 03:00:00,20.555555555555557,66.0,12.87472,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 04:00:00,19.444444444444443,70.5,12.07005,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 05:00:00,18.88888888888889,73.0,10.46071,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 06:00:00,20.0,68.0,8.85137,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 07:00:00,21.666666666666664,64.0,8.85137,902.8115740000001,14.444444444444445,0.0
Ankara,2025-08-03 08:00:00,24.444444444444443,55.5,3.21868,903.8274910000001,15.0,0.0
Ankara,2025-08-03 09:00:00,26.11111111111111,51.0,6.43736,903.8274910000001,15.0,0.0
Ankara,2025-08-03 10:00:00,27.5,45.0,6.43736,903.8274910000001,14.444444444444445,0.0
Ankara,2025-08-03 11:00:00,27.77777777777778,42.0,8.0467,903.8274910000001,13.88888888888889,0.0
Ankara,2025-08-03 12:00:00,25.97222222222222,55.0,19.31208,903.8274910000001,16.11111111111111,1.0
Ankara,2025-08-03 13:00:00,24.62962962962963,58.666666666666664,13.411166666666666,903.8274910000001,16.11111111111111,1.0
Ankara,2025-08-03 14:00:00,26.944444444444443,52.5,20.116750000000003,903.8274910000001,16.666666666666664,0.0
Ankara,2025-08-03 15:00:00,28.88888888888889,40.0,12.87472,903.3195325000002,13.88888888888889,0.0
Ankara,2025-08-03 16:00:00,28.88888888888889,40.0,12.87472,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 17:00:00,28.88888888888889,39.5,24.94477,902.8115740000001,13.88888888888889,0.0
Ankara,2025-08-03 18:00:00,28.88888888888889,36.0,20.92142,903.3195325000002,12.5,0.0
Ankara,2025-08-03 19:00:00,27.22222222222222,46.5,7.24203,903.8274910000001,14.444444444444445,0.0
Ankara,2025-08-03 20:00:00,25.555555555555557,48.5,20.116750000000003,904.1661300000001,13.88888888888889,0.0
Ankara,2025-08-03 21:00:00,24.444444444444443,55.5,17.70274,904.504769,15.0,0.0
Ankara,2025-08-03 22:00:00,23.88888888888889,57.0,13.67939,904.504769,15.0,0.0
Ankara,2025-08-03 23:00:00,23.333333333333336,59.0,9.65604,905.520686,15.0,0.0
Ankara,2025-08-04 00:00:00,22.5,62.5,12.07005,905.520686,15.0,0.0
Ankara,2025-08-04 01:00:00,21.666666666666664,66.0,12.87472,905.520686,15.0,0.0
Ankara,2025-08-04 02:00:00,21.11111111111111,68.0,17.70274,905.520686,15.0,0.0
Ankara,2025-08-04 03:00:00,21.11111111111111,68.0,22.53076,905.520686,15.0,0.0
Ankara,2025-08-04 04:00:00,20.555555555555557,70.5,17.70274,905.520686,15.0,0.0
Ankara,2025-08-04 05:00:00,20.0,75.5,16.0934,905.520686,15.555555555555555,0.0
Ankara,2025-08-04 06:00:00,20.555555555555557,70.5,16.0934,906.536603,15.0,0.0
Ankara,2025-08-04 07:00:00,21.666666666666664,71.0,17.70274,906.536603,16.11111111111111,0.0
Ankara,2025-08-04 08:00:00,23.333333333333336,63.0,13.67939,906.536603,16.11111111111111,0.0
Ankara,2025-08-04 09:00:00,26.666666666666664,51.0,7.242030000000001,906.536603,15.555555555555555,0.0
Ankara,2025-08-04 10:00:00,27.5,46.5,12.07005,906.536603,15.0,0.0
Ankara,2025-08-04 11:00:00,28.333333333333336,42.5,10.46071,906.536603,14.444444444444445,0.0
Ankara,2025-08-04 12:00:00,28.88888888888889,37.0,12.07005,905.520686,12.777777777777779,0.0
Ankara,2025-08-04 13:00:00,31.11111111111111,34.0,10.46071,905.520686,13.333333333333334,0.0
Ankara,2025-08-04 14:00:00,32.22222222222222,29.0,12.87472,904.504769,11.944444444444445,0.0
Ankara,2025-08-04 15:00:00,32.5,27.5,11.26538,904.504769,11.666666666666666,0.0
Ankara,2025-08-04 16:00:00,32.5,25.0,16.89807,904.1661300000001,10.0,0.0
Ankara,2025-08-04 17:00:00,32.77777777777778,24.0,8.046700000000001,903.8274910000001,10.0,0.0
Ankara,2025-08-04 18:00:00,32.5,24.0,11.26538,903.8274910000001,9.444444444444445,0.0
Ankara,2025-08-04 19:00:00,31.666666666666664,24.5,13.67939,904.1661300000001,8.88888888888889,0.0
Ankara,2025-08-04 20:00:00,29.444444444444443,28.5,11.26538,904.504769,9.444444444444445,0.0
Ankara,2025-08-04 21:00:00,28.055555555555557,31.0,11.26538,905.0127275,9.444444444444445,0.0
Ankara,2025-08-04 22:00:00,27.22222222222222,40.5,16.89807,905.520686,12.5,0.0
Ankara,2025-08-04 23:00:00,26.11111111111111,43.0,22.53076,906.0286444999999,12.5,0.0
Ankara,2025-08-05 00:00:00,25.555555555555557,52.5,20.116750000000003,906.536603,15.0,0.0
Ankara,2025-08-05 01:00:00,24.444444444444443,55.5,14.48406,906.536603,15.0,0.0
Ankara,2025-08-05 02:00:00,23.88888888888889,57.0,12.07005,906.536603,15.0,0.0
Ankara,2025-08-05 03:00:00,22.5,62.5,17.70274,906.536603,15.0,0.0
Ankara,2025-08-05 04:00:00,22.5,62.5,22.53076,906.536603,15.0,0.0
Ankara,2025-08-05 05:00:00,22.22222222222222,64.0,24.1401,906.536603,15.0,0.0
Ankara,2025-08-05 06:00:00,22.5,58.5,23.335430000000002,906.536603,13.88888888888889,0.0
Ankara,2025-08-05 07:00:00,23.333333333333336,55.0,22.53076,906.8752420000001,13.88888888888889,0.0
Ankara,2025-08-05 08:00:00,26.11111111111111,47.0,15.28873,907.213881,13.88888888888889,0.0
Ankara,2025-08-05 09:00:00,27.5,41.0,16.0934,907.213881,13.055555555555555,0.0
Ankara,2025-08-05 10:00:00,29.444444444444443,34.0,16.0934,906.8752420000001,11.944444444444445,0.0
Ankara,2025-08-05 11:00:00,31.666666666666664,28.0,15.28873,906.536603,11.11111111111111,0.0
Ankara,2025-08-05 12:00:00,32.5,25.5,16.093400000000003,906.536603,10.555555555555555,0.0
Ankara,2025-08-05 13:00:00,32.77777777777778,25.0,12.87472,905.520686,10.555555555555555,0.0
Ankara,2025-08-05 14:00:00,33.33333333333333,23.5,16.89807,905.520686,10.0,0.0
Ankara,2025-08-05 15:00:00,33.888888888888886,23.0,11.26538,905.520686,10.0,0.0
Ankara,2025-08-05 16:00:00,33.888888888888886,23.0,8.85137,904.504769,10.0,0.0
Ankara,2025-08-05 17:00:00,33.888888888888886,21.0,10.46071,904.504769,8.88888888888889,0.0
Ankara,2025-08-05 18:00:00,33.888888888888886,21.0,12.07005,904.504769,8.88888888888889,0.0
Ankara,2025-08-05 19:00:00,32.5,24.0,12.07005,904.504769,9.444444444444445,0.0
Ankara,2025-08-05 20:00:00,31.11111111111111,28.0,12.07005,904.504769,10.555555555555555,0.0
Ankara,2025-08-05 21:00:00,28.88888888888889,36.0,20.11675,905.520686,12.5,0.0
Ankara,2025-08-05 22:00:00,28.333333333333336,42.5,22.53076,906.536603,14.444444444444445,0.0
Ankara,2025-08-05 23:00:00,27.5,42.0,18.50741,906.536603,13.333333333333334,0.0
Ankara,2025-08-06 00:00:00,26.666666666666664,43.0,17.70274,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 01:00:00,24.444444444444443,48.5,17.70274,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 02:00:00,23.333333333333336,51.5,16.89807,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 03:00:00,22.5,55.0,19.31208,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 04:00:00,22.22222222222222,58.5,14.48406,906.536603,13.333333333333334,0.0
Ankara,2025-08-06 05:00:00,21.11111111111111,60.0,12.87472,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 06:00:00,21.666666666666664,58.5,12.87472,906.536603,12.777777777777779,0.0
Ankara,2025-08-06 07:00:00,23.333333333333336,50.0,18.50741,906.536603,12.5,0.0
Ankara,2025-08-06 08:00:00,25.555555555555557,41.5,24.94477,906.536603,11.666666666666666,0.0
Ankara,2025-08-06 09:00:00,28.055555555555557,33.5,24.1401,906.536603,10.555555555555555,0.0
Ankara,2025-08-06 10:00:00,29.444444444444443,26.5,24.1401,906.0286444999999,8.333333333333334,0.0
Ankara,2025-08-06 11:00:00,30.555555555555557,23.5,23.335430000000002,905.520686,7.5,0.0
Ankara,2025-08-06 12:00:00,32.22222222222222,20.5,20.92142,905.520686,6.666666666666666,0.0
Ankara,2025-08-06 13:00:00,32.77777777777778,20.0,20.116750000000003,904.504769,7.222222222222222,0.0
Ankara,2025-08-06 14:00:00,34.44444444444444,18.5,20.116750000000003,904.1661300000001,7.222222222222222,0.0
Ankara,2025-08-06 15:00:00,33.888888888888886,20.0,14.48406,903.3195325000002,7.777777777777778,0.0
Ankara,2025-08-06 16:00:00,35.0,19.0,13.67939,902.8115740000001,7.777777777777778,0.0
Ankara,2025-08-06 17:00:00,34.44444444444444,20.5,14.48406,902.8115740000001,8.88888888888889,0.0
Ankara,2025-08-06 18:00:00,33.888888888888886,21.0,17.70274,902.8115740000001,8.88888888888889,0.0
Ankara,2025-08-06 19:00:00,32.77777777777778,23.0,14.48406,902.8115740000001,8.88888888888889,0.0
Ankara,2025-08-06 20:00:00,31.11111111111111,25.5,11.26538,902.8115740000001,8.88888888888889,0.0
Ankara,2025-08-06 21:00:00,28.333333333333336,28.0,12.07005,903.3195325000002,8.333333333333334,0.0
Ankara,2025-08-06 22:00:00,28.333333333333336,27.5,16.89807,903.8274910000001,8.055555555555555,0.0
Ankara,2025-08-06 23:00:00,27.22222222222222,35.5,20.92142,903.8274910000001,10.555555555555555,0.0
Ankara,2025-08-07 00:00:00,26.11111111111111,42.0,16.0934,903.8274910000001,12.222222222222221,0.0
Ankara,2025-08-07 01:00:00,25.0,44.0,12.07005,903.8274910000001,12.222222222222221,0.0
Ankara,2025-08-07 02:00:00,22.77777777777778,50.0,11.26538,903.8274910000001,12.222222222222221,0.0
Ankara,2025-08-07 03:00:00,22.5,48.5,12.87472,903.8274910000001,11.11111111111111,0.0
Ankara,2025-08-07 04:00:00,22.5,48.5,10.46071,903.8274910000001,11.11111111111111,0.0
Ankara,2025-08-07 05:00:00,20.555555555555557,50.5,12.07005,904.504769,10.0,0.0
Ankara,2025-08-07 06:00:00,21.11111111111111,51.0,11.26538,904.504769,10.555555555555555,0.0
Ankara,2025-08-07 07:00:00,23.333333333333336,44.0,17.70274,904.504769,10.555555555555555,0.0
Ankara,2025-08-07 08:00:00,25.555555555555557,37.5,21.72609,905.520686,10.0,0.0
Ankara,2025-08-07 09:00:00,27.22222222222222,35.5,27.35878,905.520686,10.555555555555555,0.0
Ankara,2025-08-07 10:00:00,27.5,31.0,23.335430000000002,905.520686,8.88888888888889,0.0
Ankara,2025-08-07 11:00:00,29.444444444444443,27.5,22.53076,905.520686,8.88888888888889,0.0
Ankara,2025-08-07 12:00:00,30.555555555555557,27.0,22.53076,905.0127275,9.444444444444445,0.0
Ankara,2025-08-07 13:00:00,31.666666666666664,28.0,25.74944,904.504769,11.11111111111111,0.0
Ankara,2025-08-07 14:00:00,32.5,25.5,23.335430000000002,904.1661300000001,10.555555555555555,0.0
Ankara,2025-08-07 15:00:00,32.77777777777778,24.0,26.55411,903.8274910000001,10.0,0.0
Ankara,2025-08-07 16:00:00,32.77777777777778,24.0,27.35878,903.8274910000001,10.0,0.0
Ankara,2025-08-07 17:00:00,32.77777777777778,26.0,32.1868,903.8274910000001,11.11111111111111,0.0
Ankara,2025-08-07 18:00:00,31.666666666666664,29.0,36.21015,903.8274910000001,11.666666666666666,0.0
Ankara,2025-08-07 19:00:00,29.444444444444443,35.0,30.57746,904.504769,12.5,0.0
Ankara,2025-08-07 20:00:00,27.77777777777778,39.0,24.94477,905.0127275,12.777777777777779,0.0
Ankara,2025-08-07 21:00:00,26.666666666666664,44.5,26.55411,906.0286444999999,13.333333333333334,0.0
Ankara,2025-08-07 22:00:00,25.555555555555557,48.5,24.1401,906.536603,13.88888888888889,0.0
Ankara,2025-08-07 23:00:00,24.444444444444443,51.5,16.093400000000003,906.536603,13.88888888888889,0.0
Ankara,2025-08-08 00:00:00,23.88888888888889,53.0,20.116750000000003,906.536603,13.88888888888889,0.0
Ankara,2025-08-08 01:00:00,22.22222222222222,60.0,11.26538,906.536603,13.88888888888889,0.0
Ankara,2025-08-08 02:00:00,21.666666666666664,62.0,8.85137,906.8752420000001,13.88888888888889,0.0
Ankara,2025-08-08 03:00:00,21.11111111111111,64.0,7.242030000000001,907.213881,13.88888888888889,0.0
Ankara,2025-08-08 04:00:00,21.11111111111111,64.0,13.67939,907.213881,13.88888888888889,0.0
Ankara,2025-08-08 05:00:00,20.555555555555557,66.0,7.24203,907.213881,13.88888888888889,0.0
Ankara,2025-08-08 06:00:00,20.0,68.0,8.0467,907.213881,13.88888888888889,0.0
Ankara,2025-08-08 07:00:00,22.22222222222222,60.0,8.85137,908.2297980000001,13.88888888888889,0.0
Ankara,2025-08-08 08:00:00,24.444444444444443,53.5,16.093400000000003,908.2297980000001,14.444444444444445,0.0
Ankara,2025-08-08 09:00:00,26.11111111111111,49.0,21.72609,908.2297980000001,14.444444444444445,0.0
Ankara,2025-08-08 10:00:00,27.5,43.5,20.92142,908.2297980000001,13.88888888888889,0.0
Ankara,2025-08-08 11:00:00,28.88888888888889,38.5,17.70274,908.2297980000001,13.333333333333334,0.0
Ankara,2025-08-08 12:00:00,30.0,34.0,20.116750000000003,907.7218395,12.5,0.0
Ankara,2025-08-08 13:00:00,30.555555555555557,32.0,19.31208,907.213881,12.222222222222221,0.0
Ankara,2025-08-08 14:00:00,31.11111111111111,30.0,20.92142,906.8752420000001,11.666666666666666,0.0
Ankara,2025-08-08 15:00:00,32.22222222222222,26.5,20.116750000000003,906.536603,10.555555555555555,0.0
Ankara,2025-08-08 16:00:00,31.666666666666664,27.5,24.94477,906.536603,10.555555555555555,0.0
